URN,caption,rights
urn:cite:fufolioimg:michauxParis.michx_03_28,"André Michaux Specimen 03 28, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_29,"André Michaux Specimen 03 29, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_30,"André Michaux Specimen 03 30, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_31,"André Michaux Specimen 03 31, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_32,"André Michaux Specimen 03 32, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_32a,"André Michaux Specimen 03 32a, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_32b,"André Michaux Specimen 03 32b, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_32c,"André Michaux Specimen 03 32c, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_32d,"André Michaux Specimen 03 32d, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_33,"André Michaux Specimen 03 33, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_34,"André Michaux Specimen 03 34, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_35,"André Michaux Specimen 03 35, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_35a,"André Michaux Specimen 03 35a, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_35b,"André Michaux Specimen 03 35b, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_36,"André Michaux Specimen 03 36, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_37,"André Michaux Specimen 03 37, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_38,"André Michaux Specimen 03 38, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_39,"André Michaux Specimen 03 39, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_40,"André Michaux Specimen 03 40, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_41,"André Michaux Specimen 03 41, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_42,"André Michaux Specimen 03 42, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_43,"André Michaux Specimen 03 43, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_44,"André Michaux Specimen 03 44, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03_45,"André Michaux Specimen 03 45, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_1,"André Michaux Specimen 03b 1, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_10 1,"André Michaux Specimen 03b 10 1, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_10 2,"André Michaux Specimen 03b 10 2, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_12,"André Michaux Specimen 03b 12, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_13,"André Michaux Specimen 03b 13, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_14,"André Michaux Specimen 03b 14, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_15,"André Michaux Specimen 03b 15, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_16,"André Michaux Specimen 03b 16, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_17,"André Michaux Specimen 03b 17, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_18,"André Michaux Specimen 03b 18, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_19,"André Michaux Specimen 03b 19, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_2,"André Michaux Specimen 03b 2, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_20,"André Michaux Specimen 03b 20, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_20a,"André Michaux Specimen 03b 20a, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_21,"André Michaux Specimen 03b 21, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_22,"André Michaux Specimen 03b 22, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_23,"André Michaux Specimen 03b 23, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_24,"André Michaux Specimen 03b 24, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_25,"André Michaux Specimen 03b 25, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_26,"André Michaux Specimen 03b 26, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_03b_27,"André Michaux Specimen 03b 27, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
